-100.000000	0.000000
-95.000000	0.000000
-90.000000	0.000000
-85.000000	0.000000
-80.000000	0.000000
-75.000000	0.000000
-70.000000	0.000000
-65.000000	0.010000
-60.000000	0.020000
-55.000000	0.060000
-50.000000	0.250000
-45.000000	1.090000
-40.000000	4.280000
-35.000000	8.020000
-30.000000	4.500000
-25.000000	1.800000
-20.000000	0.740000
-15.000000	0.340000
-10.000000	0.200000
-5.000000	0.140000
0.000000	0.120000
5.000000	0.120000
10.000000	0.110000
15.000000	0.110000
20.000000	0.110000
25.000000	0.110000
30.000000	0.110000
35.000000	0.110000
40.000000	0.110000
45.000000	0.110000
50.000000	0.110000
55.000000	0.110000
60.000000	0.110000
65.000000	0.110000
70.000000	0.110000
75.000000	0.110000
80.000000	0.110000
85.000000	0.110000
90.000000	0.110000
95.000000	0.110000
100.000000	0.110000
