-150.000000	0.130000
-145.000000	0.130000
-140.000000	0.130000
-135.000000	0.130000
-130.000000	0.130000
-125.000000	0.130000
-120.000000	0.130000
-115.000000	0.130000
-110.000000	0.130000
-105.000000	0.130000
-100.000000	0.130000
-95.000000	0.140000
-90.000000	0.150000
-85.000000	0.160000
-80.000000	0.180000
-75.000000	0.200000
-70.000000	0.220000
-65.000000	0.250000
-60.000000	0.270000
-55.000000	0.300000
-50.000000	0.320000
-45.000000	0.330000
-40.000000	0.330000
-35.000000	0.310000
-30.000000	0.290000
-25.000000	0.260000
-20.000000	0.230000
-15.000000	0.200000
-10.000000	0.180000
-5.000000	0.160000
0.000000	0.140000
5.000000	0.130000
10.000000	0.110000
15.000000	0.100000
20.000000	0.100000
25.000000	0.090000
30.000000	0.080000
35.000000	0.080000
40.000000	0.070000
45.000000	0.070000
50.000000	0.070000
55.000000	0.060000
60.000000	0.060000
65.000000	0.060000
70.000000	0.050000
75.000000	0.050000
80.000000	0.050000
85.000000	0.050000
90.000000	0.050000
95.000000	0.050000
100.000000	0.040000
105.000000	0.040000
110.000000	0.040000
115.000000	0.040000
120.000000	0.040000
125.000000	0.040000
130.000000	0.040000
135.000000	0.040000
140.000000	0.040000
145.000000	0.040000
150.000000	0.040000
