-100.000000	1.000000
-95.000000	1.000000
-90.000000	1.000000
-85.000000	1.000000
-80.000000	0.999999
-75.000000	0.999998
-70.000000	0.999996
-65.000000	0.999991
-60.000000	0.999980
-55.000000	0.999959
-50.000000	0.999912
-45.000000	0.999814
-40.000000	0.999607
-35.000000	0.999168
-30.000000	0.998242
-25.000000	0.996287
-20.000000	0.992180
-15.000000	0.983614
-10.000000	0.966022
-5.000000	0.930977
0.000000	0.865169
5.000000	0.754083
10.000000	0.596125
15.000000	0.418155
20.000000	0.262636
25.000000	0.153445
30.000000	0.087385
35.000000	0.050442
40.000000	0.030292
45.000000	0.019168
50.000000	0.012793
55.000000	0.008944
60.000000	0.006481
65.000000	0.004819
70.000000	0.003645
75.000000	0.002788
80.000000	0.002148
85.000000	0.001662
90.000000	0.001289
95.000000	0.001002
100.000000	0.000779
