-100.000000	0.000000
-95.000000	0.000000
-90.000000	0.000000
-85.000000	0.000000
-80.000000	0.000000
-75.000000	0.000000
-70.000000	0.000000
-65.000000	0.000000
-60.000000	0.000000
-55.000000	0.000000
-50.000000	0.000000
-45.000000	0.000001
-40.000000	0.000002
-35.000000	0.000005
-30.000000	0.000012
-25.000000	0.000032
-20.000000	0.000085
-15.000000	0.000224
-10.000000	0.000580
-5.000000	0.001489
0.000000	0.003754
5.000000	0.009239
10.000000	0.021942
15.000000	0.049468
20.000000	0.103628
25.000000	0.197056
30.000000	0.333807
35.000000	0.499998
40.000000	0.666188
45.000000	0.802938
50.000000	0.896367
55.000000	0.950530
60.000000	0.978057
65.000000	0.990760
70.000000	0.996246
75.000000	0.998511
80.000000	0.999419
85.000000	0.999776
90.000000	0.999915
95.000000	0.999968
100.000000	0.999988
