-150.000000	0.120000
-145.000000	0.120000
-140.000000	0.120000
-135.000000	0.120000
-130.000000	0.120000
-125.000000	0.120000
-120.000000	0.120000
-115.000000	0.120000
-110.000000	0.120000
-105.000000	0.120000
-100.000000	0.120000
-95.000000	0.130000
-90.000000	0.150000
-85.000000	0.170000
-80.000000	0.220000
-75.000000	0.280000
-70.000000	0.370000
-65.000000	0.520000
-60.000000	0.700000
-55.000000	1.050000
-50.000000	1.530000
-45.000000	2.120000
-40.000000	2.470000
-35.000000	2.340000
-30.000000	1.760000
-25.000000	1.150000
-20.000000	0.740000
-15.000000	0.500000
-10.000000	0.350000
-5.000000	0.260000
0.000000	0.200000
5.000000	0.160000
10.000000	0.130000
15.000000	0.120000
20.000000	0.100000
25.000000	0.100000
30.000000	0.090000
35.000000	0.090000
40.000000	0.090000
45.000000	0.090000
50.000000	0.080000
55.000000	0.080000
60.000000	0.080000
65.000000	0.080000
70.000000	0.080000
75.000000	0.080000
80.000000	0.080000
85.000000	0.080000
90.000000	0.080000
95.000000	0.080000
100.000000	0.080000
105.000000	0.080000
110.000000	0.080000
115.000000	0.080000
120.000000	0.080000
125.000000	0.080000
130.000000	0.080000
135.000000	0.080000
140.000000	0.080000
145.000000	0.080000
150.000000	0.080000
